prime_item_nbr,prime_item_desc,prime_size_desc,item_nbr,item_flags,item_desc_1,item_desc_2,unit_retail,unit_cost,mu_percent,color_desc,size_desc,item_status,item_type,item_sub_type,upc,upc_desc,create_date,effective_date,obsolete_date,uom_sell_qty,uom_code,multi_unit_qty,multi_unit_cost,mfg_nbr,intl_code,product_code,product_description,shelf_number,shelf_description,mdse_category_intl,mdse_sub_category_intl,pack_type,order_book_flag,corp_cancel_when_out_flag,plu_nbr,return_sheet_nbr,ordbk_stars_qty,whse_align,last_change_date,last_change_time,expiration_date,status_chg_date,unit_size,unit_size_uom,item_opp_flag,item_opp_effective_date,item_opp_expiration_date,min_order_qty,max_order_qty,signing_desc,vndr_min_ord_qty,season_code,season_year,license_code,buying_region_code,space_desc,space_id,item_height,item_length,item_width,item_weight,brand_id,brand_desc,brand_family_id,brand_family_name,brand_owner_id,brand_owner_name,private_label,consumer_id,country_of_origin,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,item_flags,buyer_user_id,buyer_full_name,category_team_lead_user_id,category_team_lead_full_name,dmm_user_id,dmm_full_name,gmm_user_id,gmm_full_name,evp_user_id,evp_full_name,fineline_number,fineline_description,dept_subcategory_description,dept_category_description,dept_category_group_description,mdse_subgroup_description,mdse_segment_description,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,total_sales
567621635,FLEX TAPE CLEAR 8IN,1.0EA,567621635,,FLEX TAPE CLEAR 8IN,US288CLR0805,19.88,11.78,0.41,,1.0EA,A,20,0,0085280800791,FLEX TAPE 8,2018-02-27,2018-03-09,2500-01-01,1.00,EA,0,0.00,743443,,36156788,,36156787,FLEX TAPE CLEAR 8IN,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,WH,2018-06-07,18:51:18:33,2049-12-31,2018-02-27,1.00,EA,false,,,0,0,FLEX TAPE CLEAR 8IN,,,,,,,,8.25,3.50,3.50,1.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,61446564,US,2022-04-19 18:20:37.872381 +00:00,0,false,567621635,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,567621635,
574585683,FLEX GLUE CLIP STRIP,1.0EA,574585683,L,FLEX GLUE CLIP STRIP,,4.88,2.88,0.41,,1.0EA,A,20,0,0085263900881,FLEX GLUE M,2019-03-06,2019-03-22,2500-01-01,1.00,EA,0,0.00,743443,,47274892,,47274891,FLEX GLUE MINI CS,IMPULSE STRIPS,IMPULSE STRIP,C,true,false,0,0,2,WH,2021-03-25,18:42:21:70,2049-12-31,2019-03-06,1.00,EA,false,,,0,0,FLEX GLUE MINI CLIP STRIP,,,,,,,,6.00,0.75,4.00,0.16,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,107880313,US,2022-04-19 18:20:37.872381 +00:00,0,false,574585683,L,NBUTCHE,"HECKSHER,NATALIE",NBUTCHE,"HECKSHER,NATALIE",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8242,CS HARDLINES,IMPULSE STRIP,GM IMPULSE L3,GM IMPULSE,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,574585683,13724.75
581008743,FLEX SEAL FLEX PASTE,NA,581008743,,FLEX SEAL FLEX PASTE,ONLINE ONLY,59.88,34.67,0.42,NA,NA,A,3,0,0085001022682,FLEX SEAL FL,2020-03-31,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,72454265,FLEX SEAL FLEX PASTE,*Unassigned,*Unassigned,C,false,false,0,0,2,DI,2020-03-31,19:01:27:00,2049-12-31,2020-03-31,1.00,EA,false,,,0,0,MERCHANDISE,,0,2020,,6,,,5.10,7.00,7.00,6.00,84602,ONLINE,208,NONE,164,NONE,N,170822528,,2022-04-19 18:20:37.872381 +00:00,0,false,581008743,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,581008743,-119.76
582917601,FLEX PASTE BLK 1LB,1.0EA,582917601,L,FLEX PASTE BLK 1LB,,12.88,7.65,0.41,,1.0EA,A,20,0,0085001022680,FLEX PASTE B,2020-05-15,2020-07-18,2500-01-01,1.00,EA,0,0.00,743443,,72454278,,72454267,FLEX SEAL FLEX PASTE,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2021-12-14,18:52:17:89,2049-12-31,2020-05-15,1.00,EA,false,,,0,0,FLEX PASTE BLACK 1 LB,,,,,,,,4.00,3.75,3.75,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,170822529,US,2022-04-19 18:20:37.872381 +00:00,0,false,582917601,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,582917601,841280.00
586293624,FLEX PASTE BLACK 3LB,1.0EA,586293624,,FLEX PASTE BLACK 3LB,WK07 MOD DELETE 2022,29.88,17.74,0.41,,1.0EA,A,20,0,0085001789720,FLEX PASTE B,2020-10-19,2021-01-22,2500-01-01,1.00,EA,0,0.00,743443,,97070088,,97070087,FLEX PASTE BLACK 3LB,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,WH,2022-03-24,18:51:47:26,2049-12-31,2020-10-19,1.00,EA,false,,,0,0,FLEX PASTE BLACK 3LB,,,,,,,,5.00,5.00,5.00,3.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,195050177,US,2022-04-19 18:20:37.872381 +00:00,0,false,586293624,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,586293624,872065.80
587037990,FLEX TAPE ADHESIVE R,NA,587037990,,FLEX TAPE ADHESIVE R,ONLINE ONLY,9.88,5.72,0.42,CLEAR,NA,A,3,0,0085001789745,SITE MERCH,2020-11-24,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,98090749,FLEX TAPE ADHESIVE R,IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,C,false,false,0,0,2,DI,2022-02-10,18:52:16:92,2049-12-31,2020-11-24,1.00,EA,false,,,0,0,MERCHANDISE,,0,2020,,6,,,7.50,2.75,2.75,0.70,84602,ONLINE,208,NONE,164,NONE,N,195819871,US,2022-04-19 18:20:37.872381 +00:00,0,false,587037990,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,587037990,10713.92
587042925,111PC MIXED PALLET,,587042925,,111PC MIXED PALLET,,1467.84,841.56,0.43,,,A,3,0,0085001789749,SITE MERCH,2020-11-24,2021-01-22,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-04-07,18:47:59:58,2049-12-31,2001-01-01,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,587042925,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,587042925,
595349048,D82 FLEX PASTE 19PC,,595349048,,D82 FLEX PASTE 19PC,,244.72,144.25,0.41,,,A,3,0,0085001022695,MERCHANDISE,2021-04-09,2021-04-14,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2021-07-29,18:52:29:85,2049-12-31,2001-01-01,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,US,2022-04-19 18:20:37.872381 +00:00,0,false,595349048,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,595349048,
556341340,FLEX SEAL WHT QUART,1.0EA,556341340,L,FLEX SEAL WHT QUART,,30.77,17.74,0.42,WHITE,1.0EA,A,20,0,0085351700653,FLEX SEAL W,2016-09-15,2016-10-03,2500-01-01,1.00,EA,0,0.00,743443,,20231306,,20231305,FLEX SEAL LIQ WHT QT,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2022-04-07,18:54:14:67,2049-12-31,2016-09-15,1.00,EA,false,,,4,0,FLEX SEAL QUART LIQUID RUBBER SEALANT W,4,,,,,,,4.75,4.25,4.25,2.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,20487642,US,2022-04-19 18:20:37.872381 +00:00,0,false,556341340,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,556341340,1025951.95
563063818,FLEX SEAL LIQ CLR GL,1.0EA,556059872,L,"FLEX SEAL LIQUID, 1",ONLINE ONLY,89.88,53.35,0.41,CLEAR,1.0EA,A,3,0,0085351700651,FLEX SEAL C,2016-07-28,2049-12-30,2500-01-01,1.00,EA,0,0.00,743443,,20231315,FLEX SEAL LIQ CLR GL,20231314,FLEX SEAL LIQ CLR GL,*Unassigned,*Unassigned,C,false,false,0,0,2,DI,2022-02-22,18:44:44:46,2049-12-31,2016-07-28,1.00,GA,false,,,0,0,FLEX SEAL LIQ CLR GL,,0,2017,,6,WAL-MART.COM,1317,7.75,6.50,6.50,8.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,20487653,US,2022-04-19 18:20:37.872381 +00:00,0,false,556059872,L,JMF001P,"Feinberg,Jonathan",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,556059872,32548.75
563064049,FLEX TAPE BLACK 8IN,1.0EA,563064049,L,FLEX TAPE BLACK 8IN,WK0122 MOD DELETE,19.88,11.80,0.41,NONE,1.0EA,A,20,0,0085280800717,FLEX TAPE 8,2017-03-08,2017-03-20,2500-01-01,1.00,EA,0,0.00,743443,,24426365,,24426364,FLEX TAPE BLACK 8IN,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2021-01-22,18:43:30:92,2049-12-31,2017-03-08,1.00,EA,false,,,0,0,FLEX TAPE BLACK 8IN,,,,,,,,8.25,3.50,3.50,1.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,32092481,US,2022-04-19 18:20:37.872381 +00:00,0,false,563064049,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,563064049,5501.92
582919164,18PCFLEX PASTE SK 1,,582919164,,18PCFLEX PASTE SK 1,,238.32,137.62,0.42,,,I,3,0,0085001789725,FLEX PASTE,2020-05-15,2020-08-01,2500-01-01,18.00,EA,0,0.00,743443,,0,,94203991,18PCFLEX PASTE SK 1,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-04-07,18:47:59:22,2021-02-09,2021-02-10,18.00,EA,false,,,0,0,,,,,,,,,45.50,11.00,14.00,23.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,,,US,2022-04-19 18:20:37.872381 +00:00,0,false,582919164,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,582919164,26.48
594802021,"FLEX SEAL MAX 17OZ,",NA,594802021,,"FLEX SEAL MAX 17OZ,",ONLINE ONLY,14.99,8.75,0.42,NA,NA,A,3,0,0085001022693,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891631,"FLEX SEAL MAX 17OZ,",TAPE.ADHESIVES.CAULK,CAULK,B,false,false,0,0,2,DI,2022-04-08,18:47:59:80,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,11.00,3.00,3.00,1.40,84602,ONLINE,208,NONE,164,NONE,N,204895179,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802021,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802021,5001.57
554647882,FLEX SEAL MRN CLEAR,14OZ,554647882,L,FLEX SEAL MRN CLEAR,,12.97,7.75,0.40,CLEAR,14OZ,A,33,0,0085351700618,CLEANER,2015-09-29,2016-03-11,2500-01-01,1.00,EA,0,0.00,743443,,18581034,FLEX SEAL MARINE CLR,18581033,FLEX SEAL MARINE CLR,MARINE,Marine Accessories,C,true,false,0,0,2,AS,2021-12-24,18:40:40:21,2049-12-31,2015-09-29,1.00,EA,false,,,4,0,FLEX SEAL CLEAR LIQUID RUBBER SEALANT,4,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,18284751,US,2022-04-19 18:20:37.872381 +00:00,0,false,554647882,L,M0M07WA,"Martinez,Mayola",M0M07WA,"Martinez,Mayola",ABMARKU,"PARTON,AMY",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",7113,BOAT CARE,MARINE CARE AND SAFETY,MARINE,BOATING,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,554647882,263724.00
562947915,FLEX SHOT ALMOND,,562947915,L,FLEX SHOT ALMOND,ONLINE ONLY,12.88,7.65,0.41,NONE,,A,3,0,0085564700340,TAPE ADHESIV,2017-02-20,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,24322471,CAULKING,24322470,CAULKING,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-03-21,18:50:36:28,2049-12-31,2017-02-20,1.00,EA,false,,,0,0,FLEX SHOT ALMOND,,0,2017,,6,WAL-MART.COM,1317,10.50,2.00,2.00,0.70,84602,ONLINE,208,NONE,164,NONE,N,32002587,US,2022-04-19 18:20:37.872381 +00:00,0,false,562947915,L,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4120,Kitchen & Bath,CAULK,CAULKING,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,562947915,2189.23
576319798,34PCFLEX SEAL 34CT,34.0EA,576319798,,34PCFLEX SEAL 34CT,,449.08,247.28,0.45,MULTI,34.0EA,I,3,0,0085001022638,FLEX SEAL F,2019-07-12,2019-07-29,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-03-24,18:51:46:39,2022-08-31,2020-08-26,1.00,EA,false,,,0,0,,,,,,,,,12.00,14.00,36.00,40.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,576319798,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,576319798,
587684921,MINI TAPE WHITE,NA,587684921,L,MINI TAPE WHITE,,4.88,2.88,0.41,WHITE,NA,A,3,0,0085263900879,M TAPE WHT,2021-01-14,2021-02-01,2500-01-01,1.00,EA,0,0.00,743443,,0,,49705238,"FLEX TAPE MINI, WHIT",IMPULSE STRIPS,IMPULSE STRIP,C,false,false,0,0,2,DI,2021-08-14,17:55:54:77,2022-12-31,2021-01-14,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,6.00,0.25,4.00,0.10,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,114255569,US,2022-04-19 18:20:37.872381 +00:00,0,false,587684921,L,NBUTCHE,"HECKSHER,NATALIE",NBUTCHE,"HECKSHER,NATALIE",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8199,IMPULSE SIDEKICKS,SIDEKICKS,GM IMPULSE L3,GM IMPULSE,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,587684921,42217.98
587730064,MINI SEAL CLEAR,NA,587730064,L,MINI SEAL CLEAR,,4.88,2.88,0.41,CLEAR,NA,A,3,0,0085263900868,M SEAL CLR,2021-01-20,2021-02-08,2500-01-01,1.00,EA,0,0.00,743443,,0,,52138790,FLEX SEAL MINI - CLE,IMPULSE STRIPS,IMPULSE STRIP,C,false,false,0,0,2,DI,2021-04-17,18:04:13:67,2022-12-31,2021-01-20,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,,,,5.25,1.75,1.75,0.25,84602,ONLINE,208,NONE,164,NONE,N,120022535,US,2022-04-19 18:20:37.872381 +00:00,0,false,587730064,L,NBUTCHE,"HECKSHER,NATALIE",NBUTCHE,"HECKSHER,NATALIE",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",8199,IMPULSE SIDEKICKS,SIDEKICKS,GM IMPULSE L3,GM IMPULSE,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,587730064,32237.27
553277635,FLEX SEAL 14OZ CLEAR,1.0EA,553277635,L,FLEX SEAL 14OZ CLEAR,,13.24,7.65,0.42,CLEAR,1.0EA,A,33,0,0085564700351,FLEXSEALCLR,2014-10-15,2015-02-23,2500-01-01,1.00,EA,0,0.00,743443,,16666951,FLEX SEAL - CLEAR,16666950,FLEX SEAL - CLEAR,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2022-01-10,18:54:00:27,2049-12-31,2014-10-15,1.00,EA,false,,,6,0,FLEX SEAL CLEAR LIQUID RUBBER SEALANT,6,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,15890020,CA,2022-04-19 18:20:37.872381 +00:00,0,false,553277635,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,553277635,3811797.06
563064041,FLEX TAPE BLACK 12IN,1.0EA,563064041,L,FLEX TAPE BLACK 12IN,US288BLK1210,44.88,29.60,0.34,NONE,1.0EA,A,20,0,0085280800720,FLEX TAPE C,2017-03-08,2017-03-20,2500-01-01,1.00,EA,0,0.00,743443,,24426373,FLEX TAPE BLACK 12IN,24426372,FLEX TAPE BLACK 12IN,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2020-12-19,18:53:10:18,2049-12-31,2017-03-08,1.00,EA,false,,,0,0,FLEX TAPE BLACK 12IN,,,,,,,,12.25,4.00,4.00,2.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,32092485,US,2022-04-19 18:20:37.872381 +00:00,0,false,563064041,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,563064041,
565340042,FLEX SEAL 14OZ ALMND,1.0EA,565340042,,FLEX SEAL 14OZ ALMND,,13.24,7.65,0.42,,1.0EA,I,20,0,0085351700609,FLEX SEAL A,2017-08-18,2017-08-21,2500-01-01,14.00,EA,0,0.00,743443,,19288199,FLEX SEAL ALMOND,19288198,FLEX SEAL ALMOND,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2022-01-10,18:54:01:28,2049-12-31,2020-06-12,14.00,OZ,false,,,0,0,FLEX SEAL 14OZ ALMOND LIQUID RUBBER,,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,19044349,US,2022-04-19 18:20:37.872381 +00:00,0,false,565340042,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,565340042,38.64
569020789,32PCFLEX SEAL 32CT,,569020789,,32PCFLEX SEAL 32CT,,423.68,244.66,0.42,,,I,3,0,0085263900835,FLEX SEAL C,2018-05-07,2018-05-21,2500-01-01,1.00,EA,0,0.00,743443,,0,,39519415,32PCFLEX SEAL 32CT,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-01-10,18:54:01:77,2022-12-31,2018-05-07,1.00,EA,false,,,0,0,,,,,,,,,14.00,12.00,36.00,30.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,569020789,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,569020789,
571950317,FLEX TAPE CLEAR,1.0EA,571950317,,FLEX TAPE CLEAR,,12.97,7.69,0.41,,1.0EA,I,20,0,0085263900882,FLEX TAPE P,2018-09-25,2018-10-08,2500-01-01,1.00,EA,0,0.00,743443,,44414942,FLEX TAPE POOL CLR 4,44414941,FLEX TAPE POOL CLR 4,POOLS,POOLS,C,false,false,0,0,2,AS,2022-02-17,18:51:32:04,2049-12-31,2022-02-17,1.00,EA,false,,,0,0,FLEX TAPE CLEAR FOR POOLS 4IN,,,,,,,,4.25,3.50,3.50,0.50,542262,FLEX TAPE,37808,FLEX TAPE,35082,SWIFT RESPONSE LLC.,N,94269933,US,2022-04-19 18:20:37.872381 +00:00,0,false,571950317,,TJPARKE,"PARKER,TERESA",TJPARKE,"PARKER,TERESA",KUA001A,"Ackermann,Kerri",JEVAN19,"EVANS,JEFFREY",JEVAN19,"EVANS,JEFFREY",4812,POOL ACCESSORIES,POOL ACCESSORIES,POOLS,SUMMER SEASONAL,ENTERTAINMENT TOYS AND SEASONAL,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,571950317,189.00
575725291,FLEX MINI GIFT BOX,1.0EA,575725291,,FLEX MINI GIFT BOX,SWIFT,9.88,9.29,0.06,,1.0EA,A,20,0,0085000333924,FLEX MINI GB,2019-05-23,2019-07-15,2500-01-01,1.00,EA,0,0.00,743443,,54180277,FLEX MINI GIFT BOX,54180276,FLEX MINI GIFT BOX,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2020-10-29,18:50:48:41,2049-12-31,2019-05-23,1.00,EA,false,,,0,0,FLEX MINI GIFT BOX,,,,,,,,7.50,2.00,5.50,0.53,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,127697209,US,2022-04-19 18:20:37.872381 +00:00,0,false,575725291,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,575725291,17630.13
